Bluetooth,CDMA,Docking Station,External Battery,Fingerprint,Infrared,Installed Memory,Manufacturer_Acer,Manufacturer_Apple,Manufacturer_Asus,Manufacturer_Averatec,Manufacturer_Dell,Manufacturer_Fujitsu,Manufacturer_Gateway,Manufacturer_HP,Manufacturer_Lenovo,Manufacturer_Panasonic,Manufacturer_Sony,Manufacturer_Toshiba,Max Horizontal Resolution,Memory Technology_DDR-SDRAM_(DDRRAM),Memory Technology_DDR2,Memory Technology_SDRAM,Operating System_Mac_OS,Operating System_VistaHB:_Vista_Home_Basic,Operating System_VistaHP:_Vista_Home_Premium,Operating System_VistaUlt:_Vista_Ultimate,Operating System_Vista_Business,Operating System_WinXP,Operating System_WinXP_Pro,Port Replicator,Price,Processor Speed,Processor_AMD Athlon 64x2 Doble Nucleo,Processor_AMD Mobile Sempron,Processor_AMD Turion 64x2,Processor_Intel Celeron,Processor_Intel Core2 Duo,Processor_Intel Core2 Solo,Processor_Intel Pentium Dual-Core,Processor_PowerPC,Subwoofer,Warranty-Days,market_impact,SalesScaled
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,31999.5,1800.0,0,1,0,0,0,0,0,0,0,365,0.0,49732.85046
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,32498.5,1800.0,0,1,0,0,0,0,0,0,0,365,0.0,49989.65117
0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,27499.5,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,55467.56984
0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,31695.0,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,57626.70291
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,34900.0,2000.0,0,0,1,0,0,0,0,0,0,365,0.0,59276.09429
0,0,1,0,0,1,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,1,29499.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.0,54248.31052000001
1,0,1,0,0,1,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,1,39997.5,1600.0,0,0,1,0,0,0,0,0,0,365,0.0,59650.903529999996
0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,23764.0,1860.0,0,0,0,1,0,0,0,0,0,365,0.0,47909.77663
0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,25450.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,46931.45115
0,0,0,0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,24999.5,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,46699.61002
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,23749.5,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,51289.184030000004
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,26497.5,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,52703.38918
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,27497.5,1860.0,0,0,0,1,0,0,0,0,0,365,0.0,49831.150330000004
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,30749.5,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,54891.59888
0,0,0,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,30749.5,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,54891.59888
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,1,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,33450.0,1730.0,0,0,0,1,0,0,0,0,0,365,0.0,51048.49669
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,24750.0,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,51804.07204
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,29249.5,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,54119.652839999995
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,29950.0,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,54480.15164
0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,1,0,0,0,0,0,0,29998.5,1600.0,0,0,0,1,0,0,0,0,0,365,0.0,54505.111229999995
1,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,29950.0,1600.0,0,0,0,0,1,0,0,0,0,365,0.0,54480.15164
0,0,0,0,0,1,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,29950.0,1600.0,0,0,0,0,1,0,0,0,0,365,0.0,54480.15164
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,37700.0,1660.0,0,0,0,0,1,0,0,0,0,365,0.0,56053.37227000001
0,0,0,0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,800,0,1,0,0,1,0,0,0,0,0,0,37700.0,1860.0,0,0,0,0,1,0,0,0,0,365,0.0,55081.66998
