Bluetooth,CDMA,Docking Station,External Battery,Fingerprint,Infrared,Installed Memory,Manufacturer_Acer,Manufacturer_Apple,Manufacturer_Asus,Manufacturer_Averatec,Manufacturer_Dell,Manufacturer_Fujitsu,Manufacturer_Gateway,Manufacturer_HP,Manufacturer_Lenovo,Manufacturer_Panasonic,Manufacturer_Sony,Manufacturer_Toshiba,Max Horizontal Resolution,Memory Technology_DDR-SDRAM_(DDRRAM),Memory Technology_DDR2,Memory Technology_SDRAM,Operating System_Mac_OS,Operating System_VistaHB:_Vista_Home_Basic,Operating System_VistaHP:_Vista_Home_Premium,Operating System_VistaUlt:_Vista_Ultimate,Operating System_Vista_Business,Operating System_WinXP,Operating System_WinXP_Pro,Port Replicator,Price,Processor Speed,Processor_AMD Athlon 64x2 Doble Nucleo,Processor_AMD Mobile Sempron,Processor_AMD Turion 64x2,Processor_Intel Celeron,Processor_Intel Core2 Duo,Processor_Intel Core2 Solo,Processor_Intel Pentium Dual-Core,Processor_PowerPC,Subwoofer,Warranty-Days,market_impact,SalesScaled
0,0,1,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,768,1,0,0,0,0,0,0,0,0,1,1,58700.0,1400.0,0,0,0,1,0,0,0,0,0,1095,0.0,118925.5343
0,0,1,0,0,1,1000,1,0,0,0,0,0,0,0,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,66550.0,1660.0,0,0,0,0,1,0,0,0,0,365,34.374,66676.068
1,0,0,0,0,1,2000,1,0,0,0,0,0,0,0,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,0,71445.0,1660.0,0,0,0,0,1,0,0,0,0,365,0.0,78670.23922
1,0,0,0,0,1,1000,0,0,1,0,0,0,0,0,0,0,0,0,900,0,1,0,0,0,0,0,0,0,1,0,72450.0,2000.0,0,0,0,0,1,0,0,0,0,720,0.0,51538.38157
0,0,1,0,1,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,1200,0,1,0,0,0,0,0,0,0,1,1,63450.0,1660.0,0,0,0,0,1,0,0,0,0,365,13.672,91774.66978
1,0,1,0,1,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,68950.0,2000.0,0,0,0,0,1,0,0,0,0,365,13.672,29312.068989999996
0,0,1,0,1,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,1,71950.0,1800.0,0,0,0,0,1,0,0,0,0,365,13.672,12858.0267
0,0,1,0,1,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,1,71950.0,1800.0,0,0,0,0,1,0,0,0,0,365,13.672,12858.0267
0,0,1,0,1,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,1,71950.0,1800.0,0,0,0,0,1,0,0,0,0,365,0.0,28743.4719
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,57250.0,2160.0,0,0,0,0,1,0,0,0,0,1095,34.374,109264.1411
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,57911.5,2000.0,0,0,0,0,1,0,0,0,0,365,45.794,89055.02726
0,0,1,0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,1,58206.0,1660.0,0,0,0,0,1,0,0,0,0,365,59.325,84541.81765
1,0,1,0,1,1,512,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,1,58400.0,1660.0,0,0,0,0,1,0,0,0,0,1095,59.325,111139.853
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,0,59000.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,130913.6641
0,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,0,62250.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,129241.1143
0,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,62250.0,2000.0,0,0,0,0,1,0,0,0,0,1095,13.672,91599.44747999999
0,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,62250.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,129241.1143
0,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,64950.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,127851.6114
1,0,1,0,1,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,800,0,1,0,0,0,0,0,0,0,1,1,64997.5,1830.0,0,0,0,0,1,0,0,0,0,1095,59.325,81983.12079
0,0,1,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,0,68450.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,126050.40400000001
1,0,0,0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,0,72250.0,2160.0,0,0,0,0,1,0,0,0,0,1095,59.325,130535.2534
1,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,1,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,57250.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,131814.2678
1,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,58250.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,131299.6371
0,0,1,0,0,0,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,58500.0,1830.0,0,0,0,0,1,0,0,0,0,1095,45.653,99883.25157000001
0,0,1,0,1,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,58699.0,1660.0,0,0,0,0,1,0,0,0,0,365,59.325,91147.69743
1,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,59999.5,2000.0,0,0,0,0,1,0,0,0,0,1095,20.701999999999998,85523.27285
1,0,1,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,0,64950.0,1830.0,0,0,0,0,1,0,0,0,0,1095,59.325,144590.8079
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,1,0,0,0,1050,0,1,0,0,0,0,0,0,0,1,1,65450.0,2000.0,0,0,0,0,1,0,0,0,0,1095,59.325,127594.2961
0,0,1,0,0,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,66188.5,1830.0,0,0,0,0,1,0,0,0,0,1095,45.653,95926.51348
1,0,1,0,1,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,67000.0,1830.0,0,0,0,0,1,0,0,0,0,1095,34.374,82403.76325
0,0,1,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,67750.0,1830.0,0,0,0,0,1,0,0,0,0,1095,59.325,111008.3629
0,0,1,0,1,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,69250.0,1660.0,0,0,0,0,1,0,0,0,0,365,59.325,85717.82899
1,0,1,0,1,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,0,69950.0,1830.0,0,0,0,0,1,0,0,0,0,365,59.325,83178.30159
0,0,1,0,0,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,70300.0,1830.0,0,0,0,0,1,0,0,0,0,1095,34.374,80705.48196
1,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,70500.0,1830.0,0,0,0,0,1,0,0,0,0,365,34.374,30322.511739999998
0,0,1,0,1,1,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,70950.0,1830.0,0,0,0,0,1,0,0,0,0,1095,59.325,109361.5446
0,0,1,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,0,768,0,1,0,0,0,0,0,0,0,1,1,71750.0,1830.0,0,0,0,0,1,0,0,0,0,1095,34.374,79959.26745
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,56768.5,2000.0,0,0,0,0,1,0,0,0,0,365,17.272000000000002,24539.14197
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,56999.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.5660000000000001,36987.93623
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,56999.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,37645.0417
1,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,58400.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,36924.301419999996
1,0,1,0,1,0,512,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,59250.0,1660.0,0,0,0,0,1,0,0,0,0,365,0.0,69107.91429
1,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,59649.5,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,43124.24424
1,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,61050.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,42420.122789999994
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,62197.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,34969.99136
1,0,1,0,0,0,512,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,63050.0,1660.0,0,0,0,0,1,0,0,0,0,365,0.0,60292.72494
1,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,63405.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,34348.5748
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1050,0,1,0,0,0,0,0,0,0,1,1,64450.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,72811.85754
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,64550.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,40618.91537
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1050,0,1,0,0,0,0,0,0,0,1,1,64671.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,72698.12415
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,66400.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.19699999999999998,32578.49107
0,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,66431.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,32791.04501
1,0,1,0,1,0,512,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,66497.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,56339.249710000004
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,67199.5,1660.0,0,0,0,0,1,0,0,0,0,365,0.0,41434.68726
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,67950.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.369,38440.83034
1,0,1,0,1,0,512,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,67997.5,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,62410.27755
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,68450.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,38611.85566
0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,68450.0,1660.0,0,0,0,0,1,0,0,0,0,365,0.19699999999999998,79982.79334
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,68900.0,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,45223.24573
0,0,0,0,1,0,2000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,0,69839.5,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,84160.16676000001
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,69950.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,30980.31691
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,69997.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,30955.87195
1,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1050,0,1,0,0,0,0,0,0,0,1,1,70263.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,69820.052
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,70750.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.369,30140.271689999998
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,70997.5,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,37284.21514
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,0,71388.0,2000.0,0,0,0,0,1,0,0,0,0,365,0.0,37083.25185
1,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,71650.0,2000.0,0,0,0,0,1,0,0,0,0,365,0.369,43379.67065
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,72472.0,2000.0,0,0,0,0,1,0,0,0,0,365,0.369,36097.051510000005
1,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,72497.5,2000.0,0,0,0,0,1,0,0,0,0,365,0.599,35815.772710000005
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,73250.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.0,29282.03562
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,800,0,1,0,0,0,0,0,0,0,1,1,74900.0,2000.0,0,0,0,0,1,0,0,0,0,365,0.369,34847.52819
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1050,0,1,0,0,0,0,0,0,0,1,1,75450.0,2000.0,0,0,0,0,1,0,0,0,0,365,16.706,54583.24596
0,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,0,0,0,0,0,1,0,60095.0,1660.0,0,0,0,0,1,0,0,0,0,365,0.19699999999999998,38002.5235
0,0,1,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,1,768,1,0,0,0,0,0,0,0,0,1,0,64380.0,1830.0,0,0,0,0,1,0,0,0,0,1095,0.19699999999999998,90757.68185
1,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,768,0,1,0,0,0,0,0,0,0,1,0,66555.0,1830.0,0,0,0,0,1,0,0,0,0,1095,0.19699999999999998,66056.18976000001
0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,0,0,0,0,0,1,0,68000.0,1830.0,0,0,0,0,1,0,0,0,0,365,0.5660000000000001,31326.741289999998
0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,1,800,0,1,0,0,0,0,0,0,0,1,1,68722.5,1830.0,0,0,0,0,1,0,0,0,0,365,0.369,31183.685419999998
1,0,1,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,1,0,768,0,1,0,0,0,0,0,0,0,1,1,72250.0,1200.0,0,0,0,0,0,1,0,0,0,365,0.701,56536.874710000004
